#Meteo hourly data
#Site, Solcast_site_16.377522_49.101445
#Country, Czechia
#Data Source, Solcast https://solcast.com
#Time step, 1
#Latitude, 49.1014
#Longitude, 16.3775
#Altitude, 212
#Time Zone, 1.0
Year,Month,Day,Hour,Minute,Tamb,Azimuth,Cloudopacity,DewPoint,DHI,DNI,EBH,GHI,Pw,SnowDepth,Pressure,WindDir,WindVel,AlbedoDaily,Zenith
Year,Month,Day,Hour,Minute,[deg C],[degree],[%],[deg C],[W/m2],[W/m2],[W/m2],[W/m2],[cm],[cm],[mbar],[degree],[m/s],[],[degree]
2020,1,10,16,0,0.1,121,0.0,-1.3,1,3,0,1,1.32,0.0,982.6,181,1.6,0.18,93
2020,1,10,17,0,-0.1,110,0.0,-1.4,0,0,0,0,1.34,0.0,983.1,186,1.3,0.18,102
2020,1,10,18,0,-0.1,100,0.0,-1.6,0,0,0,0,1.24,0.0,983.6,187,1.5,0.18,111
2020,1,10,19,0,0.0,89,0.0,-1.5,0,0,0,0,1.16,0.0,984.3,201,1.5,0.18,121
2020,1,10,20,0,0.3,76,0.0,-1.1,0,0,0,0,1.2,0.0,984.3,229,1.3,0.18,131
2020,1,10,21,0,0.9,61,0.0,-0.5,0,0,0,0,1.24,0.0,984.3,249,1.5,0.18,140
2020,1,10,22,0,1.5,41,0.0,0.0,0,0,0,0,1.26,0.0,984.8,258,2.0,0.18,147
2020,1,10,23,0,1.8,15,0.0,0.4,0,0,0,0,1.26,0.0,985.2,262,2.2,0.18,152
2020,1,11,0,0,2.3,-15,0.0,0.7,0,0,0,0,1.25,0.0,985.3,271,2.2,0.18,152
2020,1,11,1,0,2.9,-41,0.0,1.2,0,0,0,0,1.2,0.0,985.3,281,2.7,0.18,148
2020,1,11,2,0,3.3,-61,0.0,1.8,0,0,0,0,1.16,0.0,985.5,288,3.6,0.18,140
2020,1,11,3,0,3.5,-76,0.0,2.0,0,0,0,0,1.06,0.0,986.1,297,4.0,0.18,131
2020,1,11,4,0,3.3,-88,0.0,1.6,0,0,0,0,0.88,0.0,987.0,302,3.9,0.18,121
2020,1,11,5,0,2.5,-99,0.0,0.5,0,0,0,0,0.74,0.0,987.9,305,3.8,0.18,111
2020,1,11,6,0,1.5,-110,0.0,-0.5,0,0,0,0,0.71,0.0,988.9,306,3.3,0.18,102
2020,1,11,7,0,0.8,-121,0.0,-1.2,1,4,0,1,0.75,0.0,989.7,301,3.0,0.18,93
2020,1,11,8,0,0.8,-132,0.0,-1.4,23,309,33,57,0.79,0.0,990.1,297,3.5,0.18,85
2020,1,11,9,0,2.1,-145,15.1,-1.2,88,269,48,135,0.82,0.0,990.3,301,4.4,0.18,79
2020,1,11,10,0,3.4,-158,9.3,-1.0,93,484,134,228,0.85,0.0,991.1,310,5.5,0.18,74
2020,1,11,11,0,4.1,-172,31.1,-0.7,165,126,39,204,0.87,0.0,991.6,315,5.8,0.18,72
2020,1,11,12,0,4.4,173,54.4,-0.5,136,0,0,136,0.88,0.0,991.6,318,5.9,0.18,72
2020,1,11,13,0,4.3,159,58.2,-0.4,105,0,0,105,0.87,0.0,991.4,320,5.6,0.18,74
2020,1,11,14,0,3.8,145,27.3,-0.3,92,147,28,120,0.84,0.0,991.0,319,4.8,0.18,79
2020,1,11,15,0,2.7,133,10.9,-0.5,37,157,15,52,0.82,0.0,991.1,320,3.9,0.18,85
2020,1,11,16,0,1.4,121,0.0,-0.9,1,6,0,1,0.79,0.0,991.4,317,2.9,0.18,93
2020,1,11,17,0,0.5,110,0.0,-1.3,0,0,0,0,0.75,0.0,991.9,315,1.8,0.18,102
2020,1,11,18,0,-0.0,100,0.0,-1.7,0,0,0,0,0.73,0.0,992.6,314,1.4,0.18,111
2020,1,11,19,0,-0.3,89,0.0,-1.8,0,0,0,0,0.7,0.0,992.8,308,1.3,0.18,121
2020,1,11,20,0,-0.4,76,0.0,-1.9,0,0,0,0,0.68,0.0,992.3,303,1.4,0.18,131
2020,1,11,21,0,-0.5,61,0.0,-1.9,0,0,0,0,0.66,0.0,992.0,306,1.3,0.18,140
2020,1,11,22,0,-0.6,41,0.0,-2.0,0,0,0,0,0.63,0.0,991.9,310,1.0,0.18,147
2020,1,11,23,0,-0.7,15,0.0,-2.1,0,0,0,0,0.6,0.0,991.7,307,0.4,0.18,152
2020,1,12,0,0,-0.7,-14,0.0,-2.2,0,0,0,0,0.59,0.0,991.5,278,0.6,0.16,152
2020,1,12,1,0,-0.8,-40,0.0,-2.3,0,0,0,0,0.58,0.0,991.4,273,0.9,0.16,148
2020,1,12,2,0,-0.9,-60,0.0,-2.4,0,0,0,0,0.56,0.0,991.0,212,0.6,0.16,140
2020,1,12,3,0,-1.0,-76,0.0,-2.4,0,0,0,0,0.56,0.0,990.3,182,1.1,0.16,131
2020,1,12,4,0,-1.2,-88,0.0,-2.5,0,0,0,0,0.57,0.0,989.9,178,1.3,0.16,121
2020,1,12,5,0,-1.4,-99,0.0,-2.5,0,0,0,0,0.59,0.0,989.9,170,1.2,0.16,111
2020,1,12,6,0,-1.6,-110,0.0,-2.7,0,0,0,0,0.6,0.0,990.1,171,0.8,0.16,102
2020,1,12,7,0,-1.7,-121,0.0,-2.9,1,3,0,1,0.59,0.0,989.8,171,0.6,0.16,93
2020,1,12,8,0,-1.3,-132,0.0,-2.8,26,290,32,58,0.59,0.0,989.2,153,1.0,0.16,85
2020,1,12,9,0,-0.3,-145,0.0,-2.6,50,584,116,166,0.6,0.0,988.9,152,1.5,0.16,79
2020,1,12,10,0,0.7,-158,0.0,-2.4,58,714,198,256,0.6,0.0,989.0,158,2.0,0.16,74
2020,1,12,11,0,1.6,-172,0.0,-2.2,61,768,245,306,0.59,0.0,988.9,161,2.6,0.16,71
2020,1,12,12,0,2.3,173,0.4,-1.9,63,764,244,307,0.59,0.0,988.4,164,2.8,0.16,71
2020,1,12,13,0,2.5,159,4.4,-1.6,79,612,170,249,0.6,0.0,987.6,169,2.9,0.16,74
2020,1,12,14,0,2.3,145,0.0,-1.3,46,630,128,175,0.62,0.0,986.7,169,2.9,0.16,78
2020,1,12,15,0,1.4,133,0.0,-1.2,26,353,40,65,0.65,0.0,986.4,165,2.7,0.16,85
2020,1,12,16,0,0.4,121,0.0,-1.3,1,7,1,2,0.68,0.0,986.6,162,2.2,0.16,93
2020,1,12,17,0,-0.1,110,0.0,-1.4,0,0,0,0,0.67,0.0,987.0,156,1.9,0.16,101
2020,1,12,18,0,-0.4,100,0.0,-1.6,0,0,0,0,0.61,0.0,987.1,155,1.7,0.16,111
2020,1,12,19,0,-0.7,89,0.0,-1.8,0,0,0,0,0.55,0.0,986.6,156,1.8,0.16,121
2020,1,12,20,0,-1.0,76,0.0,-1.9,0,0,0,0,0.54,0.0,986.2,161,1.5,0.16,130
2020,1,12,21,0,-1.2,61,0.0,-2.1,0,0,0,0,0.55,0.0,986.1,171,1.3,0.16,139
2020,1,12,22,0,-1.1,42,0.0,-2.3,0,0,0,0,0.59,0.0,986.3,177,1.2,0.16,147
2020,1,12,23,0,-1.1,16,0.0,-2.7,0,0,0,0,0.63,0.0,986.7,185,1.0,0.16,152
2020,1,13,0,0,-1.0,-14,0.0,-3.0,0,0,0,0,0.77,0.0,986.8,189,0.9,0.14,152
2020,1,13,1,0,-0.8,-40,0.0,-3.2,0,0,0,0,0.99,0.0,986.9,200,0.8,0.14,147
2020,1,13,2,0,-0.6,-60,10.1,-3.3,0,0,0,0,1.14,0.0,986.8,208,0.7,0.14,140
2020,1,13,3,0,-0.0,-75,2.5,-3.1,0,0,0,0,1.17,0.0,986.5,206,0.8,0.14,131
2020,1,13,4,0,0.5,-88,26.5,-2.8,0,0,0,0,1.12,0.0,986.3,200,1.0,0.14,121
2020,1,13,5,0,0.5,-99,34.8,-2.7,0,0,0,0,1.05,0.0,986.5,191,1.0,0.14,111
2020,1,13,6,0,-0.1,-110,64.0,-2.7,0,0,0,0,0.98,0.0,986.8,186,1.0,0.14,102
2020,1,13,7,0,-0.6,-120,64.7,-2.8,1,0,0,1,0.92,0.0,986.8,184,0.8,0.14,93
2020,1,13,8,0,-0.3,-132,52.3,-2.7,26,0,0,26,0.9,0.0,986.6,167,0.6,0.14,85
2020,1,13,9,0,0.4,-144,62.7,-2.4,63,0,0,63,0.9,0.0,986.2,141,0.7,0.14,79
2020,1,13,10,0,1.2,-158,52.8,-2.2,121,0,0,121,0.91,0.0,986.0,137,0.9,0.14,74
2020,1,13,11,0,1.8,-172,45.2,-1.9,165,0,0,165,0.89,0.0,985.8,140,1.2,0.14,71
2020,1,13,12,0,1.9,173,43.5,-2.0,171,0,0,171,0.86,0.0,985.5,149,1.3,0.14,71
2020,1,13,13,0,1.8,159,46.1,-2.0,138,0,0,138,0.83,0.0,984.8,146,1.5,0.14,74
2020,1,13,14,0,1.4,145,34.6,-1.8,112,0,0,112,0.83,0.0,983.9,126,1.6,0.14,78
2020,1,13,15,0,0.6,133,32.0,-1.9,43,0,0,43,0.83,0.0,983.3,102,1.4,0.14,85
2020,1,13,16,0,-0.2,121,27.7,-2.0,1,0,0,1,0.8,0.0,983.1,91,1.2,0.14,92
2020,1,13,17,0,-0.5,110,25.6,-2.1,0,0,0,0,0.76,0.0,983.3,109,1.1,0.14,101
2020,1,13,18,0,-0.7,100,32.5,-2.2,0,0,0,0,0.73,0.0,983.7,128,1.2,0.14,111
2020,1,13,19,0,-1.0,88,36.2,-2.2,0,0,0,0,0.71,0.0,983.9,130,1.3,0.14,120
2020,1,13,20,0,-1.4,76,1.7,-2.2,0,0,0,0,0.7,0.0,983.2,127,1.6,0.14,130
2020,1,13,21,0,-1.9,61,0.0,-2.4,0,0,0,0,0.69,0.0,982.6,128,1.7,0.14,139
2020,1,13,22,0,-1.9,42,0.0,-2.5,0,0,0,0,0.68,0.0,982.7,130,1.6,0.14,147
2020,1,13,23,0,-1.6,16,0.0,-2.3,0,0,0,0,0.67,0.0,983.1,135,1.9,0.14,152
2020,1,14,0,0,-1.3,-14,0.0,-2.2,0,0,0,0,0.71,0.0,983.0,155,2.4,0.16,152
2020,1,14,1,0,-1.4,-40,0.4,-2.3,0,0,0,0,0.74,0.0,982.7,166,2.7,0.16,147
2020,1,14,2,0,-1.5,-60,0.7,-2.6,0,0,0,0,0.77,0.0,982.4,164,2.6,0.16,140
2020,1,14,3,0,-1.6,-75,0.0,-2.7,0,0,0,0,0.79,0.0,982.0,159,2.8,0.16,131
2020,1,14,4,0,-1.7,-88,2.8,-2.8,0,0,0,0,0.8,0.0,982.0,157,3.1,0.16,121
2020,1,14,5,0,-1.7,-99,19.3,-2.9,0,0,0,0,0.8,0.0,982.1,158,3.4,0.16,111
2020,1,14,6,0,-1.9,-109,26.0,-3.1,0,0,0,0,0.77,0.0,982.4,164,3.2,0.16,102
2020,1,14,7,0,-2.0,-120,30.7,-3.5,1,0,0,1,0.75,0.0,982.7,168,3.0,0.16,93
2020,1,14,8,0,-2.0,-132,44.0,-3.7,28,0,0,28,0.75,0.0,982.5,164,3.1,0.16,85
2020,1,14,9,0,-1.8,-144,70.6,-3.7,44,0,0,44,0.75,0.0,982.6,160,3.2,0.16,78
2020,1,14,10,0,-1.5,-158,74.9,-3.6,60,0,0,60,0.76,0.0,983.0,157,3.5,0.16,74
2020,1,14,11,0,-1.2,-172,74.5,-3.5,73,0,0,73,0.76,0.0,983.4,160,3.8,0.16,71
2020,1,14,12,0,-1.1,173,72.8,-3.7,77,0,0,77,0.75,0.0,983.5,167,3.7,0.16,71
2020,1,14,13,0,-1.1,159,71.5,-3.8,69,0,0,69,0.73,0.0,982.9,169,3.7,0.16,73
2020,1,14,14,0,-0.9,145,64.3,-3.7,55,0,0,55,0.73,0.0,982.4,167,3.8,0.16,78
2020,1,14,15,0,-1.0,133,37.3,-3.6,35,0,0,35,0.76,0.0,982.6,166,3.6,0.16,84
2020,1,14,16,0,-1.3,121,46.3,-3.5,1,0,0,1,0.8,0.0,983.4,165,3.3,0.16,92
2020,1,14,17,0,-1.4,110,44.2,-3.5,0,0,0,0,0.8,0.0,984.3,163,3.3,0.16,101
2020,1,14,18,0,-1.4,100,43.4,-3.4,0,0,0,0,0.83,0.0,985.0,167,3.4,0.16,111
2020,1,14,19,0,-1.5,88,0.2,-3.3,0,0,0,0,0.88,0.0,985.3,166,3.2,0.16,120
2020,1,14,20,0,-1.6,76,0.0,-3.2,0,0,0,0,0.92,0.0,985.0,156,2.8,0.16,130
2020,1,14,21,0,-1.6,61,2.3,-2.9,0,0,0,0,0.92,0.0,985.1,150,2.6,0.16,139
2020,1,14,22,0,-1.6,42,25.7,-2.7,0,0,0,0,0.92,0.0,985.3,144,2.5,0.16,147
2020,1,14,23,0,-1.7,16,26.8,-2.7,0,0,0,0,0.95,0.0,985.5,139,2.5,0.16,151
2020,1,15,0,0,-1.7,-14,28.1,-2.3,0,0,0,0,1.05,0.0,985.7,149,2.3,0.17,152
2020,1,15,1,0,-1.6,-40,38.8,-2.2,0,0,0,0,1.21,0.0,985.7,158,2.4,0.17,147
2020,1,15,2,0,-1.7,-60,32.9,-2.4,0,0,0,0,1.35,0.0,985.2,154,2.8,0.17,140
2020,1,15,3,0,-1.8,-75,30.7,-2.6,0,0,0,0,1.38,0.0,984.7,152,2.9,0.17,131
2020,1,15,4,0,-1.8,-87,23.5,-2.7,0,0,0,0,1.33,0.0,984.8,149,2.7,0.17,121
2020,1,15,5,0,-1.7,-99,31.0,-2.7,0,0,0,0,1.26,0.0,985.1,141,2.8,0.17,111
2020,1,15,6,0,-1.9,-109,30.8,-3.3,0,0,0,0,1.15,0.0,985.9,142,2.7,0.17,102
2020,1,15,7,0,-2.2,-120,28.8,-3.8,1,0,0,1,1.08,0.0,986.4,143,2.8,0.17,93
2020,1,15,8,0,-2.1,-132,34.2,-3.7,36,0,0,36,1.1,0.0,986.1,137,3.1,0.17,85
2020,1,15,9,0,-1.8,-144,57.3,-3.6,67,0,0,67,1.13,0.0,985.6,133,3.6,0.17,78
2020,1,15,10,0,-1.2,-158,72.6,-3.3,67,0,0,67,1.17,0.0,985.5,132,4.0,0.17,74
2020,1,15,11,0,-0.3,-172,73.3,-2.9,78,0,0,78,1.21,0.0,985.6,134,4.1,0.17,71
2020,1,15,12,0,0.5,173,74.9,-2.5,74,0,0,74,1.24,0.0,985.7,141,3.9,0.17,71
2020,1,15,13,0,0.8,159,69.8,-2.3,75,0,0,75,1.28,0.0,985.2,145,4.2,0.17,73
2020,1,15,14,0,1.0,145,55.4,-2.2,72,0,0,72,1.29,0.0,984.3,142,4.6,0.17,78
2020,1,15,15,0,0.7,133,46.7,-2.2,34,0,0,34,1.29,0.0,983.9,134,4.3,0.17,84
2020,1,15,16,0,0.3,121,59.3,-2.4,1,0,0,1,1.27,0.0,984.1,121,3.9,0.17,92
2020,1,15,17,0,0.2,110,58.9,-2.6,0,0,0,0,1.26,0.0,984.6,117,4.2,0.17,101
2020,1,15,18,0,-0.3,99,57.5,-3.4,0,0,0,0,1.23,0.0,985.6,122,3.6,0.17,110
2020,1,15,19,0,-0.9,88,44.3,-4.3,0,0,0,0,1.19,0.0,986.3,128,2.6,0.17,120
2020,1,15,20,0,-1.2,76,44.6,-4.2,0,0,0,0,1.15,0.0,986.5,130,2.3,0.17,130
2020,1,15,21,0,-1.5,61,44.5,-4.2,0,0,0,0,1.08,0.0,986.7,128,1.8,0.17,139
2020,1,15,22,0,-1.7,42,45.6,-4.2,0,0,0,0,1.01,0.0,987.2,120,1.3,0.17,147
2020,1,15,23,0,-1.9,16,43.8,-4.1,0,0,0,0,0.95,0.0,988.1,126,0.8,0.17,151
2020,1,16,0,0,-2.2,-13,7.4,-4.5,0,0,0,0,0.99,0.0,988.9,99,0.1,0.17,151
2020,1,16,1,0,-2.4,-39,0.0,-4.8,0,0,0,0,1.07,0.0,989.0,124,0.1,0.17,147
2020,1,16,2,0,-2.3,-59,5.5,-4.7,0,0,0,0,1.14,0.0,988.9,186,0.6,0.17,140
2020,1,16,3,0,-2.2,-75,0.0,-4.6,0,0,0,0,1.21,0.0,989.0,204,0.8,0.17,131
2020,1,16,4,0,-2.0,-87,0.0,-4.5,0,0,0,0,1.28,0.0,989.5,211,0.7,0.17,121
2020,1,16,5,0,-1.6,-98,0.0,-4.4,0,0,0,0,1.35,0.0,990.0,169,0.4,0.17,111
2020,1,16,6,0,-1.4,-109,2.6,-5.1,0,0,0,0,1.34,0.0,990.6,143,0.7,0.17,102
2020,1,16,7,0,-1.3,-120,0.0,-5.7,1,4,0,1,1.31,0.0,991.0,159,0.7,0.17,93
2020,1,16,8,0,-0.8,-131,25.0,-5.4,39,19,2,41,1.34,0.0,991.0,187,0.5,0.17,85
2020,1,16,9,0,0.3,-144,47.0,-4.9,85,0,0,85,1.37,0.0,991.2,212,0.5,0.17,78
2020,1,16,10,0,1.8,-157,62.9,-4.0,94,0,0,94,1.38,0.0,991.7,235,0.4,0.17,73
2020,1,16,11,0,3.2,-172,58.8,-2.9,125,0,0,125,1.36,0.0,992.1,286,0.1,0.17,71
2020,1,16,12,0,3.8,173,55.5,-2.4,136,0,0,136,1.34,0.0,992.1,177,0.2,0.17,71
2020,1,16,13,0,3.7,159,49.6,-2.2,132,0,0,132,1.32,0.0,991.7,162,0.8,0.17,73
2020,1,16,14,0,3.2,145,35.8,-1.9,109,14,3,111,1.3,0.0,991.2,152,0.9,0.17,78
2020,1,16,15,0,1.8,133,6.4,-2.2,41,213,23,64,1.27,0.0,991.0,141,0.6,0.17,84
2020,1,16,16,0,0.8,121,0.0,-2.6,2,10,1,3,1.23,0.0,991.1,66,0.5,0.17,92
2020,1,16,17,0,0.5,110,0.0,-2.5,0,0,0,0,1.18,0.0,991.4,36,0.8,0.17,101
2020,1,16,18,0,0.3,99,0.0,-2.3,0,0,0,0,1.13,0.0,991.9,51,0.7,0.17,110
2020,1,16,19,0,0.1,88,0.0,-2.3,0,0,0,0,1.1,0.0,992.3,90,0.7,0.17,120
2020,1,16,20,0,0.0,76,0.0,-2.4,0,0,0,0,1.08,0.0,992.0,111,0.8,0.17,130
2020,1,16,21,0,-0.2,61,0.0,-2.5,0,0,0,0,1.06,0.0,991.7,129,0.9,0.17,139
2020,1,16,22,0,-0.5,41,0.0,-2.7,0,0,0,0,1.04,0.0,991.6,127,1.1,0.17,146
2020,1,16,23,0,-0.7,16,0.0,-2.9,0,0,0,0,1.04,0.0,991.5,108,1.2,0.17,151
2020,1,17,0,0,-0.8,-13,0.0,-3.0,0,0,0,0,1.09,0.0,991.2,84,1.3,0.15,151
2020,1,17,1,0,-0.8,-39,0.0,-3.0,0,0,0,0,1.13,0.0,990.6,75,1.4,0.15,147
2020,1,17,2,0,-0.8,-59,0.0,-3.0,0,0,0,0,1.13,0.0,989.7,78,1.5,0.15,140
2020,1,17,3,0,-0.9,-74,0.4,-2.9,0,0,0,0,1.13,0.0,988.8,89,1.5,0.15,131
2020,1,17,4,0,-0.9,-87,5.0,-2.9,0,0,0,0,1.1,0.0,988.3,94,1.6,0.15,121
2020,1,17,5,0,-0.9,-98,16.1,-2.8,0,0,0,0,1.06,0.0,988.2,94,1.8,0.15,111
2020,1,17,6,0,-0.9,-109,20.8,-3.0,0,0,0,0,0.99,0.0,988.2,98,2.0,0.15,102
2020,1,17,7,0,-0.8,-120,43.4,-3.0,1,0,0,1,0.93,0.0,987.8,105,2.2,0.15,93
2020,1,17,8,0,-0.4,-131,38.2,-2.9,33,0,0,33,0.88,0.0,987.2,114,2.7,0.15,85
2020,1,17,9,0,0.3,-144,45.2,-2.9,88,16,4,92,0.83,0.0,986.7,126,3.5,0.15,78
2020,1,17,10,0,0.9,-157,11.0,-3.0,117,385,114,231,0.79,0.0,986.5,138,4.3,0.15,73
2020,1,17,11,0,1.5,-172,26.9,-3.1,164,186,60,224,0.78,0.0,986.3,145,4.9,0.15,71
2020,1,17,12,0,1.4,173,72.0,-3.8,87,0,0,87,0.74,0.0,985.9,151,5.0,0.15,70
2020,1,17,13,0,1.2,159,70.1,-4.2,79,0,0,79,0.73,0.0,985.3,154,5.1,0.15,73
2020,1,17,14,0,0.9,145,62.3,-4.0,68,0,0,68,0.77,0.0,984.5,152,5.3,0.15,77
2020,1,17,15,0,0.0,133,30.6,-4.1,44,49,5,49,0.83,0.0,983.9,152,4.8,0.15,84
2020,1,17,16,0,-0.9,121,53.2,-4.1,1,0,0,1,0.87,0.0,983.8,150,3.8,0.15,92
2020,1,17,17,0,-1.3,110,55.3,-4.1,0,0,0,0,0.91,0.0,984.0,146,3.1,0.15,101
2020,1,17,18,0,-1.7,99,31.9,-4.6,0,0,0,0,0.91,0.0,984.6,148,2.7,0.15,110
2020,1,17,19,0,-1.9,88,51.9,-4.9,0,0,0,0,0.91,0.0,984.9,150,2.5,0.15,120
2020,1,17,20,0,-2.0,76,61.4,-4.9,0,0,0,0,0.95,0.0,984.6,146,2.7,0.15,129
2020,1,17,21,0,-2.1,61,53.7,-4.8,0,0,0,0,0.99,0.0,984.4,143,2.7,0.15,138
2020,1,17,22,0,-2.2,41,59.9,-4.7,0,0,0,0,1.03,0.0,984.4,142,2.5,0.15,146
2020,1,17,23,0,-2.2,16,60.0,-4.6,0,0,0,0,1.05,0.0,984.6,138,2.2,0.15,151
2020,1,18,0,0,-2.2,-13,60.8,-4.7,0,0,0,0,1.07,0.0,984.9,122,1.8,0.17,151
2020,1,18,1,0,-2.3,-39,62.6,-4.9,0,0,0,0,1.09,0.0,985.3,114,1.8,0.17,147
2020,1,18,2,0,-2.4,-59,50.8,-4.9,0,0,0,0,1.11,0.0,985.4,123,2.0,0.17,139
2020,1,18,3,0,-2.5,-74,67.2,-4.9,0,0,0,0,1.15,0.0,985.1,131,1.7,0.17,130
2020,1,18,4,0,-2.5,-87,91.7,-5.0,0,0,0,0,1.2,0.0,984.7,147,1.2,0.17,121
2020,1,18,5,0,-2.2,-98,89.1,-4.9,0,0,0,0,1.23,0.0,984.9,152,1.1,0.17,111
2020,1,18,6,0,-2.1,-109,79.4,-4.7,0,0,0,0,1.24,0.0,985.6,146,1.3,0.17,102
2020,1,18,7,0,-2.2,-120,51.3,-4.6,1,0,0,1,1.24,0.0,986.1,148,1.7,0.17,93
2020,1,18,8,0,-2.2,-131,71.8,-4.5,13,0,0,13,1.24,0.0,986.2,151,1.8,0.17,85
2020,1,18,9,0,-2.2,-144,75.0,-4.3,41,0,0,41,1.24,0.0,986.2,163,1.6,0.17,78
2020,1,18,10,0,-2.2,-157,77.0,-3.9,55,0,0,55,1.23,0.0,986.1,179,1.3,0.17,73
2020,1,18,11,0,-2.2,-172,79.0,-3.3,61,0,0,61,1.22,0.5,986.1,187,1.0,0.17,70
2020,1,18,12,0,-2.2,173,81.3,-3.2,55,0,0,55,1.22,1.0,986.1,202,1.0,0.17,70
2020,1,18,13,0,-2.2,159,65.1,-3.1,86,0,0,86,1.21,1.3,985.8,205,1.0,0.17,73
2020,1,18,14,0,-1.9,145,55.9,-2.7,71,0,0,71,1.19,1.8,985.3,191,0.8,0.17,77
2020,1,18,15,0,-1.4,133,48.8,-2.1,39,0,0,39,1.19,2.0,984.7,207,0.3,0.17,84
2020,1,18,16,0,-0.8,121,95.7,-1.4,0,0,0,0,1.2,2.0,984.6,285,0.4,0.17,91
2020,1,18,17,0,-0.1,110,86.8,-0.5,0,0,0,0,1.21,2.0,985.1,290,0.9,0.17,100
2020,1,18,18,0,0.4,99,78.8,0.1,0,0,0,0,1.2,2.0,986.0,291,1.2,0.17,110
2020,1,18,19,0,0.6,88,66.3,0.3,0,0,0,0,1.18,2.0,986.4,310,1.2,0.17,120
2020,1,18,20,0,0.7,76,74.7,0.5,0,0,0,0,1.15,2.0,986.2,332,1.3,0.17,129
2020,1,18,21,0,0.8,61,74.5,0.5,0,0,0,0,1.13,2.0,986.2,327,1.3,0.17,138
2020,1,18,22,0,0.8,41,78.4,0.5,0,0,0,0,1.1,2.0,986.1,315,1.5,0.17,146
2020,1,18,23,0,0.9,16,76.3,0.3,0,0,0,0,1.08,1.7,986.1,314,1.9,0.17,151
2020,1,19,0,0,0.8,-13,75.6,-0.0,0,0,0,0,1.07,0.7,986.4,320,1.8,0.2,151
2020,1,19,1,0,0.6,-38,58.0,-0.3,0,0,0,0,1.07,0.0,986.8,327,1.7,0.2,147
2020,1,19,2,0,0.6,-59,61.4,-0.2,0,0,0,0,1.05,0.0,986.9,338,1.6,0.2,139
2020,1,19,3,0,0.7,-74,62.3,-0.1,0,0,0,0,1.02,0.0,986.8,339,1.6,0.2,130
2020,1,19,4,0,0.6,-87,72.7,-0.1,0,0,0,0,1.01,0.0,986.8,327,1.6,0.2,121
2020,1,19,5,0,0.5,-98,73.0,-0.4,0,0,0,0,1.0,0.0,987.1,323,1.7,0.2,111
2020,1,19,6,0,0.5,-109,86.0,-0.5,0,0,0,0,1.0,0.0,988.0,322,1.6,0.2,101
2020,1,19,7,0,0.5,-119,67.8,-0.4,1,0,0,1,0.99,0.0,988.9,323,1.6,0.2,92
2020,1,19,8,0,0.7,-131,58.8,-0.3,24,0,0,24,0.98,0.0,989.3,330,1.9,0.2,84
2020,1,19,9,0,1.2,-143,54.4,-0.2,73,0,0,73,0.98,0.0,989.5,338,2.3,0.2,78
2020,1,19,10,0,2.0,-157,61.4,-0.2,97,0,0,97,0.97,0.0,989.8,341,3.1,0.2,73
2020,1,19,11,0,2.6,-172,63.6,-0.3,111,0,0,111,0.96,0.0,990.3,340,3.7,0.2,70
2020,1,19,12,0,2.5,174,66.5,-0.2,103,0,0,103,0.96,0.0,991.2,338,4.1,0.2,70
2020,1,19,13,0,2.2,159,57.6,0.1,110,0,0,110,0.95,0.0,992.1,337,4.3,0.2,72
2020,1,19,14,0,1.7,145,49.5,0.4,88,0,0,88,0.96,0.0,992.7,336,3.9,0.2,77
2020,1,19,15,0,1.3,133,35.9,0.4,48,0,0,48,0.96,0.0,993.2,336,3.4,0.2,83
2020,1,19,16,0,0.9,121,76.1,0.2,1,0,0,1,0.95,0.0,993.6,332,3.1,0.2,91
2020,1,19,17,0,0.7,110,78.2,-0.1,0,0,0,0,0.94,0.0,994.1,330,2.9,0.2,100
2020,1,19,18,0,0.7,99,74.0,-0.3,0,0,0,0,0.95,0.0,995.2,328,2.9,0.2,110
2020,1,19,19,0,0.7,88,45.6,-0.2,0,0,0,0,0.95,0.0,996.2,331,3.0,0.2,119
2020,1,19,20,0,0.6,76,45.5,0.0,0,0,0,0,0.95,0.0,996.7,339,3.3,0.2,129
2020,1,19,21,0,0.6,61,46.5,0.1,0,0,0,0,0.95,0.0,997.2,341,3.3,0.2,138
2020,1,19,22,0,0.6,41,60.4,0.1,0,0,0,0,0.96,0.0,998.0,339,3.2,0.2,146
2020,1,19,23,0,0.6,16,60.5,0.1,0,0,0,0,0.96,0.0,998.8,341,3.3,0.2,150
2020,1,20,0,0,0.7,-12,60.5,0.3,0,0,0,0,0.96,0.0,999.4,347,3.4,0.24,151
2020,1,20,1,0,0.8,-38,60.0,0.4,0,0,0,0,0.96,0.0,1000.0,352,2.9,0.24,147
2020,1,20,2,0,0.7,-58,60.0,0.2,0,0,0,0,0.94,0.0,1000.3,348,2.5,0.24,139
2020,1,20,3,0,0.6,-74,60.0,-0.1,0,0,0,0,0.92,0.0,1000.4,345,2.5,0.24,130
2020,1,20,4,0,0.4,-86,60.4,-0.3,0,0,0,0,0.9,0.0,1000.7,346,2.4,0.24,121
2020,1,20,5,0,0.2,-98,51.5,-0.7,0,0,0,0,0.87,0.0,1001.3,345,2.1,0.24,111
2020,1,20,6,0,-0.1,-108,56.4,-1.2,0,0,0,0,0.84,0.0,1002.3,345,2.2,0.24,101
2020,1,20,7,0,-0.4,-119,32.4,-1.5,1,0,0,1,0.81,0.0,1003.1,346,2.4,0.24,92
